source,wiki_sanity_source,target,wiki_sanity_target
List of wreck diving sites,20486,Liste_des_sites_de_plong%C3%A9e_sur_%C3%A9pave,0
Pessary,30804,Pessaire,0
Sternal angle,19020,Angle_sternal,0
Mesembrine,24530,M%C3%A9sembrine,0
Suprasternal notch,16590,Incisure_jugulaire_du_sternum,0
Glycyrrhizin,27450,Acide_glycyrrhizique,0
Hypermobility (joints),35924,Hyperlaxit%C3%A9,0
Exocytosis,25158,Exocytose,0
Sound,45872,Son_(physique),0
Hyoscyamine,38968,Hyoscyamine,0
Ludwig Binswanger,42040,Ludwig_Binswanger,0
Golgi apparatus,34434,Appareil_de_Golgi,0
Ibn Jazla,23067,Ibn_Jazla,0
Fortified wine,32788,Vin_mut%C3%A9,0
Four temperaments,23430,Quatre_temp%C3%A9raments,0
Periodontal disease,67317,Parodontite,0
Amiodarone,57735,Amiodarone,0
Coarctation of the aorta,31666,Coarctation_de_l%27aorte,0
National Institute for Health and Care Excellence,47123,National_Institute_for_Health_and_Care_Excellence,0
Priapism,26231,Priapisme,0
Occupational hazard,62748,Risque_professionnel,0
Hyperandrogenism,40937,Hyperandrog%C3%A9nie,0
New Age,159458,New_Age,0
Ricin,54657,Ricine,0
Guinea-Bissau,69570,Guin%C3%A9e-Bissau,0
Gravimetric analysis,34502,Analyse_gravim%C3%A9trique,0
Membrane transport protein,36650,Transporteur_membranaire,0
Fixed cost,17800,Co%C3%BBt_fixe,0
Norman Shumway,22865,Norman_Shumway,0
Brandeis University,76080,Universit%C3%A9_Brandeis,0
The Intruder (2019 film),21681,"Intrusion_(film,_2019)",0
Wavenumber,22467,Nombre_d%27onde,0
Marcellus Empiricus,34774,Marcellus_Empiricus,0
Smartwatch,48562,Smartwatch,0
Water softening,31211,Adoucissement_de_l%27eau,0
Nail (anatomy),41655,Ongle,0
Absorbance,32322,Absorbance,0
Gunshot residue,24613,R%C3%A9sidus_de_tir,0
Terrestrial gamma-ray flash,22962,Flash_de_rayons_gamma_terrestres,0
Septum,16859,Septum,0
Ecotax,39587,%C3%89cotaxe,0
Science studies,42777,Science_studies,0
Silicon monoxide,31634,Monoxyde_de_silicium,0
Impulse-control disorder,29846,Trouble_du_contr%C3%B4le_des_impulsions,0
Antiarrhythmic agent,29458,Antiarythmique,0
Morus (plant),37302,M%C3%BBrier,0
Criton of Heraclea,18168,Criton_d%27H%C3%A9racl%C3%A9e,0
Pope Innocent XI,53784,Innocent_XI,0
Xerostomia,37868,X%C3%A9rostomie,0
Salicylic acid,49960,Acide_salicylique,0
Persians,52399,Persans,0
Terephthalic acid,24763,Acide_t%C3%A9r%C3%A9phtalique,0
Siddhartha Mukherjee,46853,Siddhartha_Mukherjee,0
Meloxicam,29992,M%C3%A9loxicam,0
Antihypertensive drug,40779,Antihypertenseur,0
Alpha-lactalbumin,23268,Alpha-lactalbumine,0
Methylprednisolone,64961,M%C3%A9thylprednisolone,0
"Stari Grad, Croatia",40722,Stari_Grad_(Split-Dalmatie),0
Cardiac magnetic resonance imaging,33993,IRM_cardiaque,0
Carmustine,25584,Carmustine,0
Respiratory tract,34634,Voies_respiratoires,0
Douche,26052,Douche_vaginale,0
Electride,12640,%C3%89lectrure,0
Livedo reticularis,21452,Livedo_reticularis,0
Rivastigmine,28901,Rivastigmine,0
Bartender,30509,Barman,0
Neurological disorder,31141,Trouble_neurologique,0
Flibanserin,54416,Flibans%C3%A9rine,0
Thomas Kuhn,49793,Thomas_Samuel_Kuhn,0
Trimecaine,16770,Trim%C3%A9ca%C3%AFne,0
Dicaearchus,36904,Dic%C3%A9arque,0
"8-Cyclopentyl-1,3-dimethylxanthine",27961,"8-Cyclopentyl-1,3-dim%C3%A9thylxanthine",0
Bile bear,55501,Bile_d%27ours,0
Ruthenium(III) chloride,23149,Chlorure_de_ruth%C3%A9nium(III),0
Diet in diabetes,34534,R%C3%A9gime_diab%C3%A9tique,0
Rickettsialpox,27732,Rickettsiose_v%C3%A9siculeuse,0
Phenylbutazone,29606,Ph%C3%A9nylbutazone,0
Hydrogen,78063,Hydrog%C3%A8ne,0
Substance abuse,78152,Abus_de_substances,0
Meninges,28330,M%C3%A9ninges,0
Ibn Hindu,17953,Ibn_Hind%C3%BB,0
Cachexia,31616,Cachexie,0
Ultrasonic testing,27840,Contr%C3%B4le_par_ultrasons,0
Ras el hanout,24432,Ras_el-hanout,0
Plant,94792,Plante,0
Inflammation,73337,Inflammation,0
Arabic,159800,Arabe,0
Prime Minister of the United Kingdom,63641,Premier_ministre_du_Royaume-Uni,0
Pentylenetetrazol,23831,Pentyl%C3%A8net%C3%A9trazole,0
Adenosine receptor,29735,R%C3%A9cepteur_de_l%27ad%C3%A9nosine,0
Bacon,45919,Lard_fum%C3%A9,0
Azathioprine,42084,Azathioprine,0
Master race,60593,Race_sup%C3%A9rieure,0
Broad-spectrum antibiotic,14123,Antibiotique_%C3%A0_large_spectre,0
Glasgow,159118,Glasgow,0
Spinal anaesthesia,30748,Rachianesth%C3%A9sie,0
Lavandula,37367,Lavande,0
Hypomania,23916,Hypomanie,0
Neprilysin,33660,N%C3%A9prilysine,0
Nikonos,74917,Nikonos,0
Ondansetron,45856,Ondans%C3%A9tron,0
Hirudin,20023,Hirudine,0
Engrailed (moth),20320,Boarmie_cr%C3%A9pusculaire,0
Erythropoietin,48285,%C3%89rythropo%C3%AF%C3%A9tine,0
Neutropenia,34346,Neutrop%C3%A9nie,0
Ammonium,31666,Ammonium,0
Hereditary spherocytosis,41397,Maladie_de_Minkowski-Chauffard,0
Sodium metabisulfite,21601,M%C3%A9tabisulfite_de_sodium,0
Gut microbiota,67733,Microbiote_intestinal_humain,0
Contingency table,32676,Tableau_de_contingence,0
"Aberdeen, Maryland",36363,Aberdeen_(Maryland),0
Von Hippel–Lindau disease,24516,Maladie_de_von_Hippel-Lindau,0
"Natick, Massachusetts",55342,Natick,0
Ultrasonic cleaning,21721,Bain_%C3%A0_ultrasons,0
Thioacetamide,16532,Thioac%C3%A9tamide,0
N-Acetylaspartic acid,28205,Acide_N-ac%C3%A9tylaspartique,0
Degenerative disease,16642,Maladie_d%C3%A9g%C3%A9n%C3%A9rative,0
Incubation period,21322,P%C3%A9riode_d%27incubation,0
List of countries by alcohol consumption per capita,41350,Liste_des_pays_par_consommation_d%27alcool,0
T helper cell,51060,Lymphocyte_T_auxiliaire,0
White blood cell,41658,Leucocyte,0
Subcutaneous emphysema,34944,Emphys%C3%A8me_sous-cutan%C3%A9,0
Stuffing,23746,Farce_(cuisine),0
Dentition,39916,Denture,0
Menstruation,62927,Menstruation,0
Donald William Kerst,30940,Donald_William_Kerst,0
Oligomenorrhea,20378,Oligom%C3%A9norrh%C3%A9e,0
Methoxyflurane,55976,M%C3%A9thoxyflurane,0
Left gastric artery,16622,Art%C3%A8re_gastrique_gauche,0
Mycenaean Greece,137112,Civilisation_myc%C3%A9nienne,0
Konrad Emil Bloch,37184,Konrad_Bloch,0
Protein C deficiency,20621,D%C3%A9ficit_en_prot%C3%A9ine_C,0
Headache,65910,C%C3%A9phal%C3%A9e,0
Flower,82604,Fleur,0
Distributed Proofreaders Canada,19836,Distributed_Proofreaders_Canada,0
Medical jurisprudence,24812,M%C3%A9decine_l%C3%A9gale,0
New South Wales,87089,Nouvelle-Galles_du_Sud,0
Teriflunomide,23672,T%C3%A9riflunomide,0
Intestinal villus,19362,Villosit%C3%A9_intestinale,0
Yellow-tail,18107,Euproctis_similis,0
Decompression (diving),86378,Palier_de_d%C3%A9compression,0
Public finance,47476,Finances_publiques,0
Inhalational anesthetic,37492,Agent_anesth%C3%A9sique_volatil,0
Thalamus,36733,Thalamus,0
Etidocaine,15982,%C3%89tidoca%C3%AFne,0
Motor neuron,30215,Motoneurone,0
Hostility,24286,Hostilit%C3%A9,0
Soft drink,52965,Soda,0
Chills,18280,Frissonnement,0
Nabilone,42899,Nabilone,0
Anomer,23460,Anom%C3%A8re,0
Glycolysis,79807,Glycolyse,0
Cortical blindness,22903,C%C3%A9cit%C3%A9_corticale,0
International Council for Harmonisation of Technical Requirements for Pharmaceuticals for Human Use,22998,Conseil_international_d%27harmonisation_des_exigences_techniques_pour_l%27enregistrement_des_m%C3%A9dicaments_%C3%A0_usage_humain,0
Human penis size,59206,Taille_du_p%C3%A9nis_chez_l%27homme,0
Captopril,29869,Captopril,0
Sodium salicylate,30841,Salicylate_de_sodium,0
Iron supplement,33872,Fer_(m%C3%A9dicament),0
Spinocerebellar ataxia,41594,Ataxie_spinoc%C3%A9r%C3%A9belleuse,0
Lithium bicarbonate,18274,Bicarbonate_de_lithium,0
O-Acetylpsilocin,49813,4-AcO-DMT,0
Lupus,82826,Lupus_%C3%A9ryth%C3%A9mateux_diss%C3%A9min%C3%A9,0
TRPM8,35072,TRPM8,0
Score test,28251,Test_du_multiplicateur_de_Lagrange,0
Monosaccharide,34936,Ose,0
Patricia Fara,22866,Patricia_Fara,0
Litre,34746,Litre,0
Lichen simplex chronicus,21368,Lich%C3%A9nification,0
New World,53127,Nouveau_Monde,0
Actinide,104549,Actinide,0
Peritoneum,29276,P%C3%A9ritoine,0
Sodium–potassium pump,34277,Pompe_sodium-potassium,0
Post-acute-withdrawal syndrome,24263,Syndrome_prolong%C3%A9_de_sevrage,0
Male reproductive system,40231,Appareil_g%C3%A9nital_masculin,0
Brachiopod,83804,Brachiopoda,0
Diphtheria,41599,Dipht%C3%A9rie,0
Clinical coder,31089,Technicien_d%27information_m%C3%A9dicale,0
Contrast bath therapy,13337,Douche_%C3%A9cossaise,0
Seleucid army,40599,Arm%C3%A9e_s%C3%A9leucide,0
Aloe vera,28345,Aloe_vera,0
Joseph Sauveur,27957,Joseph_Sauveur,0
Utrecht,70623,Utrecht,0
ZPP (complexity),21781,ZPP_(complexit%C3%A9),0
Neurosurgery,48574,Neurochirurgie,0
Vulgate,91838,Vulgate,0
Emotional self-regulation,56630,R%C3%A9gulation_%C3%A9motionnelle,0
Etybenzatropine,30970,%C3%89tybenzatropine,0
Aquathlon (underwater wrestling),57003,Aquathlon_(lutte_subaquatique),0
Hodgkin lymphoma,57513,Lymphome_de_Hodgkin,0
Stroke,112160,Accident_vasculaire_c%C3%A9r%C3%A9bral,0
Occam's razor,88756,Rasoir_d%27Ockham,0
Sulfanilamide,21856,Sulfanilamide,0
Iberian Peninsula,105266,P%C3%A9ninsule_Ib%C3%A9rique,0
World Health Organization,122575,Organisation_mondiale_de_la_sant%C3%A9,0
Olaparib,29905,Olaparib,0
Duty of care,75877,Devoir_de_diligence,0
Essential oil,50538,Huile_essentielle,0
Focal seizure,29255,Crise_%C3%A9pileptique_focale,0
Feedback,51505,R%C3%A9troaction,0
Whisk,21721,Fouet_(cuisine),0
Chinese folk religion,148763,Religion_traditionnelle_chinoise,0
Cheongju (beverage),22056,Cheongju_(boisson),0
Radon,81824,Radon,0
Mini–Mental State Examination,28011,Mini-mental_state,0
Dystonia,45191,Dystonie_(maladie),0
Contrast agent,20252,Produit_de_contraste,0
Mechanical ventilation,49338,Ventilation_m%C3%A9canique_en_m%C3%A9decine,0
Artificial cardiac pacemaker,65879,Stimulateur_cardiaque,0
22-Dihydroergocalciferol,18897,Vitamine_D4,0
Rhinoceros,56449,Rhinoc%C3%A9ros,0
Middle rectal artery,18375,Art%C3%A8re_rectale_moyenne,0
Rum,54855,Rhum,0
Whipple's disease,27730,Maladie_de_Whipple,0
Autoimmune disease,43554,Maladie_auto-immune,0
Canadian wine,30473,Viticulture_au_Canada,0
Metal,91623,M%C3%A9tal,0
Chemical compound,30000,Compos%C3%A9_chimique,0
United States Patent and Trademark Office,49634,United_States_Patent_and_Trademark_Office,0
Calmodulin,42833,Calmoduline,0
Vibo Valentia,33738,Vibo_Valentia,0
Jacques Bertillon,16742,Jacques_Bertillon,0
Medicine in the medieval Islamic world,107217,M%C3%A9decine_arabe_au_Moyen_%C3%82ge,0
Natya Shastra,66718,N%C3%A2tya-sh%C3%A2stra,0
World Pneumonia Day,11651,Journ%C3%A9e_mondiale_de_la_pneumonie,0
Primary polydipsia,26284,Potomanie,0
Potassium silicate,17856,Silicate_de_potassium,0
Wade–Giles,46535,Romanisation_Wade-Giles,0
Edema,37077,%C5%92d%C3%A8me,0
Coagulation,51017,Coagulation_sanguine,0
Necromancy,50079,N%C3%A9cromancie,0
Phytoestrogen,43040,Phytoestrog%C3%A8ne,0
Anisette,21501,Anisette,0
Contact tracing,25966,Recherche_des_contacts,0
"Ashford, Kent",62165,Ashford,0
Transcortin,40516,Transcortine,0
List of kings of Athens,24837,Liste_des_rois_d%27Ath%C3%A8nes,0
Poitín,27896,Poteen,0
Academy of Gondishapur,28064,Acad%C3%A9mie_de_Gondichapour,0
Hypotension,34074,Hypotension_art%C3%A9rielle,0
Classification Commune des Actes Médicaux,20750,Classification_commune_des_actes_m%C3%A9dicaux,0
Faxian,39374,Faxian,0
Hugh of Evesham,20329,Hugh_of_Evesham,0
Isozyme,21037,Isoenzyme,0
Mucopolysaccharidosis,38895,Mucopolysaccharidose,0
Medtronic,37346,Medtronic,0
Sodium sulfate,34958,Sulfate_de_sodium,0
Mifepristone,87420,Mif%C3%A9pristone,0
Sleep deprivation,66935,Agrypnie_(m%C3%A9decine),0
Tayeb Salih,23209,Tayeb_Salih,0
Urinary incontinence,47715,Incontinence_urinaire,0
Cardiology,66103,Cardiologie,0
Neglect,18811,N%C3%A9gligence_(abus),0
Connective tissue,25756,Tissu_conjonctif,0
Theory of mind,91103,Th%C3%A9orie_de_l%27esprit,0
Growth hormone–releasing hormone,24200,Hormone_de_lib%C3%A9ration_de_l%27hormone_de_croissance,0
Stilbenoid,16589,Stilb%C3%A9no%C3%AFde,0
Butorphanol,47812,Butorphanol,0
Germinal center,21885,Centre_germinatif,0
Myocardial infarction,85702,Infarctus_du_myocarde,0
Rauvolfia,25964,Rauvolfia,0
Theseus,53606,Th%C3%A9s%C3%A9e,0
Gunpowder,87044,Poudre_noire,0
Social class,69379,Classe_sociale,0
Polycythemia vera,27884,Maladie_de_Vaquez,0
Queen Anne's Revenge,81342,Queen_Anne%27s_Revenge,0
Barca (ancient city),26822,Barqa_(Libye),0
Dendritic spine,42543,%C3%89pine_dendritique,0
Ear clearing,57167,Man%C5%93uvre_d%27%C3%A9quilibrage,0
Attention deficit hyperactivity disorder,98723,Trouble_du_d%C3%A9ficit_de_l%27attention_avec_ou_sans_hyperactivit%C3%A9,0
Sorrel,24172,Oseille_commune,0
Cervical vertebrae,31975,Vert%C3%A8bre_cervicale,0
Portal vein,24016,Veine_porte,0
Sodium stearate,12487,St%C3%A9arate_de_sodium,0
Immunodeficiency,31705,Immunod%C3%A9ficience,0
Sphincter,16256,Sphincter,0
Parity (physics),46679,Parit%C3%A9_(physique),0
Thomas Thomson (chemist),21864,Thomas_Thomson_(chimiste),0
Methods of detecting exoplanets,83082,M%C3%A9thodes_de_d%C3%A9tection_des_exoplan%C3%A8tes,0
Klinefelter syndrome,37414,Syndrome_de_Klinefelter,0
Hypertrophic cardiomyopathy,53484,Cardiomyopathie_hypertrophique,0
Noradrenergic and specific serotonergic antidepressant,38737,Antid%C3%A9presseur_noradr%C3%A9nergique_et_s%C3%A9rotoninergique_sp%C3%A9cifique,0
PSEN1,29823,Pr%C3%A9s%C3%A9niline_1,0
Sodium hypobromite,16789,Hypobromite_de_sodium,0
Sense of balance,27965,%C3%89quilibrioception,0
Adenosine deaminase,39651,Ad%C3%A9nosine_d%C3%A9saminase,0
Kidney disease,29496,N%C3%A9phropathie,0
Naloxegol,28414,Nalox%C3%A9gol,0
Water conservation,42915,Protection_de_l%27eau,0
Seborrheic keratosis,27699,K%C3%A9ratose_s%C3%A9borrh%C3%A9ique,0
Substantial equivalence,18120,Principe_d%27%C3%A9quivalence_en_substance,0
Schistosoma,38932,Schistosoma,0
Chumash traditional medicine,37478,M%C3%A9decine_traditionnelle_chumash,0
Bovine serum albumin,17154,Albumine_de_s%C3%A9rum_bovin,0
Proprioception,47163,Proprioception,0
Lymphedema–distichiasis syndrome,19835,Syndrome_lymph%C5%93d%C3%A8me-distichiasis,0
Cognition,39272,Cognition,0
Propane,62007,Propane,0
Megakaryocyte,25674,M%C3%A9gacaryocyte,0
Benzydamine,45401,Benzydamine,0
Ancient Greek comedy,29860,Com%C3%A9die_grecque_antique,0
Jan Czekanowski,24315,Jan_Czekanowski,0
Sleep hygiene,26146,Hygi%C3%A8ne_du_sommeil,0
Psychomotor agitation,31693,Agitation_(m%C3%A9decine),0
Mitchell Hurwitz,28590,Mitchell_Hurwitz,0
Birth defect,66825,Maladie_cong%C3%A9nitale,0
Chinese alchemy,39882,Alchimie_tao%C3%AFste,0
Bertram Brockhouse,22867,Bertram_Brockhouse,0
Jurisdiction,50347,Comp%C3%A9tence_(droit),0
Philadelphia,168297,Philadelphie,0
Interplanetary medium,26364,Milieu_interplan%C3%A9taire,0
Cytarabine,29034,Cytarabine,0
Pap test,41392,Test_de_Papanicolaou,0
Balchik,33750,Baltchik,0
Abdominopelvic cavity,22654,Cavit%C3%A9_abdomino-pelvienne,0
Chrysolina,22643,Chrysolina,0
Targeted temperature management,34165,Hypothermie_th%C3%A9rapeutique,0
Hippuric acid,21766,Acide_hippurique,0
Tropical disease,34310,Maladie_tropicale,0
Hafnium,43770,Hafnium,0
Streptococcus,45542,Streptocoque,0
Johannes Diderik van der Waals,45192,Johannes_Diderik_van_der_Waals,0
Naproxen,44561,Naprox%C3%A8ne,0
Wehrmacht,110538,Wehrmacht,0
Qutb al-Din al-Shirazi,43023,Qotb_al-Din_Chirazi,0
Taranto,67970,Tarente,0
JW Formoza,54323,Unit%C3%A9_maritime_d%27actions_sp%C3%A9ciales_Formose,0
Alexander the Great,189757,Alexandre_le_Grand,0
Advocacy,23397,Plaidoyer_(politique),0
Carbon monophosphide,20046,Monophosphure_de_carbone,0
Picrotoxin,34039,Picrotoxine,0
John Eccles (neurophysiologist),42431,John_Carew_Eccles,0
Friedrich Nietzsche,162568,Friedrich_Nietzsche,0
Paracelsus (film),16663,"Paracelse_(film,_1943)",0
Human granulocytic anaplasmosis,29713,Anaplasmose_humaine,0
Spring (hydrology),36174,Source_(hydrologie),0
Stupor,18394,Stupeur,0
Anticholinergic,43668,Anticholinergique,0
Roman numerals,73081,Num%C3%A9ration_romaine,0
Exemestane,37149,Ex%C3%A9mestane,0
Trimebutine,31534,Trim%C3%A9butine,0
Beta-lactam antibiotics,33998,Antibiotique_b%C3%AAta-lactamine,0
Supernova nucleosynthesis,41900,Nucl%C3%A9osynth%C3%A8se_explosive,0
Pentamidine,39556,Pentamidine,0
Shanghan Lun,18306,Shanghan_Lun,0
Karen Nyberg,57245,Karen_L._Nyberg,0
Fungal infection,30854,Mycose,0
Hypnopompic,22029,%C3%89tat_hypnopompique,0
University of Birmingham,116379,Universit%C3%A9_de_Birmingham,0
Inclusive fitness,42633,Valeur_s%C3%A9lective_inclusive,0
Romifidine,25165,Romifidine,0
Sodium fluoride,30253,Fluorure_de_sodium,0
Abu'l-Barakāt al-Baghdādī,38332,Abu%27l-Barak%C4%81t_Hibat_Allah_ibn_Malk%C4%81,0
Animal,60618,Animal,0
Euphoria,39042,Euphorie,0
Mirza Fatali Akhundov,47423,Mirza_Fatali_Akhoundov,0
National University of Singapore,85938,Universit%C3%A9_nationale_de_Singapour,0
Maharishi Mahesh Yogi,97401,Maharishi_Mahesh_Yogi,0
Afro-Asians,60420,Afro-Asiatique,0
The Hallmarks of Cancer,26254,The_hallmarks_of_cancer,0
Hammock,39549,Hamac,0
Stratum corneum,21061,Stratum_corneum,0
Corruption Perceptions Index,48974,Indice_de_perception_de_la_corruption,0
Somnolence,25070,Sommeil#Somnolence,0
Phospholipase A2,27003,Phospholipase_A2,0
Erg,20721,Erg_(unit%C3%A9),0
Keratin 8,23986,K%C3%A9ratine_8,0
Methyllycaconitine,35948,M%C3%A9thyllycaconitine,0
Erectile dysfunction,48666,Dysfonction_%C3%A9rectile,0
Lithotomy,20449,Lithotomie,0
Mortality rate,39371,Taux_de_mortalit%C3%A9,0
Strophanthin,9183,Strophanthine,0
Trabectedin,32287,Trabect%C3%A9dine,0
Tactical Divers Group,56604,Groupement_de_plongeurs_tactiques,0
Quebec,157704,Qu%C3%A9bec,0
Human sexual activity,69551,Comportement_sexuel_humain,0
Sulfotransferase,18149,Sulfotransf%C3%A9rase,0
EA-3167,35347,EA-3167,0
Attention,77722,Attention,0
Autoimmune disease,43554,Maladie_auto-immune,0
Arab states of the Persian Gulf,17905,%C3%89tats_arabes_du_Golfe,0
Framework Programmes for Research and Technological Development,25405,Programme-cadre_pour_la_recherche_et_le_d%C3%A9veloppement_technologique,0
Ovarian artery,17941,Art%C3%A8re_ovarique,0
Drosophila melanogaster,89501,Drosophila_melanogaster,0
Terina (ancient city),28424,Terina,0
Aldosterone,48040,Aldost%C3%A9rone,0
Mindfulness,126423,Pleine_conscience,0
Neuroprotection,24712,Neuroprotection,0
Primary aldosteronism,28098,Syndrome_de_Conn,0
Post-mortem (disambiguation),12535,Post_mortem,0
Cardiac surgery,35401,Chirurgie_cardiaque,0
Arabic name,45159,Noms_de_personnes_en_arabe,0
Dipotassium phosphate,19312,Hydrog%C3%A9nophosphate_de_potassium,0
Eosinophilia,47003,%C3%89osinophilie,0
Underwater sports,65245,Sports_sous-marins,0
Desmin,27236,Desmine,0
Brown adipose tissue,28054,Tissu_adipeux_brun,0
Tom Sietas,54081,Tom_Sietas,0
Plantar reflex,21210,R%C3%A9flexe_cutan%C3%A9_plantaire,0
Thiocyanic acid,24400,Acide_thiocyanique,0
Prostaglandin E2,43226,Prostaglandine_E2,0
Gram-positive bacteria,33443,Gram_positif,0
Fludrocortisone,39244,Fludrocortisone,0
Lateral geniculate nucleus,32621,Corps_g%C3%A9nicul%C3%A9_lat%C3%A9ral,0
Stress (biology),49636,Stress,0
Cytokine,40078,Cytokine,0
Donald Knuth,76815,Donald_Knuth,0
Aconitum variegatum,12575,Aconitum_variegatum,0
Baijiu,48331,Baijiu,0
Stretch marks,26944,Vergeture,0
Second law of thermodynamics,104882,Deuxi%C3%A8me_principe_de_la_thermodynamique,0
Allergic bronchopulmonary aspergillosis,38269,Aspergillose_bronchopulmonaire_allergique,0
Chromosome 6,33585,Chromosome_6_humain,0
Arthur Ashe,99198,Arthur_Ashe,0
Meconium,19053,M%C3%A9conium,0
Scrub typhus,31463,Typhus_des_broussailles,0
Sloe gin,22910,Sloe_gin,0
Witheringia,12978,Witheringia,0
Alström syndrome,32170,Syndrome_d%27Alstr%C3%B6m,0
Summary offence,26492,Infraction_punissable_sur_d%C3%A9claration_de_culpabilit%C3%A9_par_proc%C3%A9dure_sommaire,0
Cryptotaenia japonica,14232,Mitsuba,0
Vacuole,29376,Vacuole,0
Pharmacy technician,37486,Pr%C3%A9parateur_en_pharmacie,0
Sambo (martial art),50560,Sambo,0
Overtraining,16127,Surentra%C3%AEnement,0
Amniotic sac,21882,Sac_amniotique,0
Reza Davari Ardakani,18650,Reza_Davari_Ardakani,0
Calcium gluconate,29376,Gluconate_de_calcium,0
Egg binding,14872,R%C3%A9tention_d%27%C5%93uf,0
tert-Butyl alcohol,39695,2-M%C3%A9thylpropan-2-ol,0
Hydrolase,23695,Hydrolase,0
Ascomycota,64875,Ascomycota,0
Radioisotope renography,21174,Scintigraphie_r%C3%A9nale,0
Medicinal chemistry,30552,Chimie_pharmaceutique,0
"Split, Croatia",96873,Split,0
Ketoconazole,67586,K%C3%A9toconazole,0
Venereal Disease Research Laboratory test,18930,VDRL,0
Johannes Oecolampadius,29096,Jean_%C5%92colampade,0
Flupentixol,65947,Flupentixol,0
Association football,82210,Football,0
Red blood cell distribution width,19386,Indice_de_distribution_des_globules_rouges,0
Peginterferon alfa-2b,25983,Peginterf%C3%A9ron_alfa-2b,0
Titin,46753,Titine_(prot%C3%A9ine),0
Angiotensin II receptor type 1,30894,AGTR1,0
