source,wiki_sanity_source,target,wiki_sanity_target
Osteichthyes,39824,Beenvisachtigen,0
Hospital,62777,Ziekenhuis,0
United States Secretary of Health and Human Services,27413,Lijst_van_Amerikaanse_ministers_van_Volksgezondheid_en_Sociale_Zaken,0
Guatemala,144241,Guatemala,0
Myeloproliferative neoplasm,21966,Myeloproliferatieve_aandoening,0
Pornography addiction,45429,Pornoverslaving,0
Plastic surgery,51320,Plastische_chirurgie,0
Anatomical Therapeutic Chemical Classification System,26391,DDD-classificatie,0
Quinazoline,16844,Chinazoline,0
Medication,62435,Geneesmiddel,0
Antiarrhythmic agent,29409,Antiaritmica,0
List of vodkas,22265,Lijst_van_wodkamerken,0
Roman Empire,228460,Romeinse_Keizerrijk,0
Flora Europaea,19329,Flora_Europaea,0
Americas,101800,Amerika_(werelddelen),0
Asclepius,59135,Asklepios,0
Addiction,89028,Verslaving,0
Dermatomyositis,29774,Dermatomyositis,0
Hadith,74476,Hadith,0
Vagus nerve,35195,Nervus_vagus,0
New South Wales,86273,Nieuw-Zuid-Wales,0
Sodium hypophosphite,17759,Natriumhypofosfiet,0
Aplastic anemia,35022,Beenmergdepressie,0
Tai chi,65389,Tai_chi,0
World War I,268976,Eerste_Wereldoorlog,0
Aldicarb,30519,Aldicarb,0
Human polyomavirus 2,25265,Humaan_polyomavirus_2,0
"Cyrene, Libya",40528,Cyrene_(stad),0
Polyphenol,44584,Polyfenol,0
Lactate dehydrogenase,46535,Lactaatdehydrogenase,0
Frog,108215,Kikkers,0
Wayback Machine,42738,Wayback_Machine,0
Tafluprost,24881,Tafluprost,0
Cytokine,39285,Cytokine,0
Hematuria,30869,Hematurie,0
Circulatory system,98657,Hart_en_vaatstelsel,0
Chromosome 21,29809,Chromosoom_21,0
Tolterodine,36225,Tolterodine,0
Protein tertiary structure,24814,Tertiaire_structuur_(eiwitten),0
Emotional intelligence,79503,Emotionele_intelligentie,0
Berberis vulgaris,24642,Zuurbes,0
Lovastatin,34533,Lovastatine,0
"1,1,1-Trichloroethane",55996,"1,1,1-trichloorethaan",0
University of Würzburg,27942,Julius_Maximilians-Universiteit,0
Chandra,31468,Soma_(god),0
Blood pressure,51939,Bloeddruk,0
Tomography,25064,Tomografie,0
Sodium orthovanadate,17472,Natriumorthovanadaat,0
Echinopsis pachanoi,22360,San_Pedro-cactus,0
Pseudostratified columnar epithelium,20158,Meerrijig_epitheel,0
ThetaHealing,24988,Theta_healing,0
Anthropology,107744,Antropologie,0
Ultraviolet,81203,Ultraviolet,0
Radical (chemistry),41156,Radicaal_(scheikunde),0
Ventricular natriuretic peptide,32195,Brain_natriuretic_peptide,0
Calorie,22383,Calorie,0
Tablet (pharmacy),39942,Tablet,0
Sea of Marmara,24395,Zee_van_Marmara,0
Mathematical analysis,47060,Analyse_(wiskunde),0
Sodium arsenide,14613,Natriumarsenide,0
History,85623,Geschiedenis,0
Dysdiadochokinesia,16417,Dysdiadochokinese,0
Crayfish,35405,Rivierkreeften,0
List of Greek mythological figures,100774,Lijst_van_Griekse_goden,0
Quality-adjusted life year,30060,Quality-adjusted_life_year,0
Osler's node,16931,Osler-noduli,0
Baclofen,42334,Baclofen,0
Pyelogram,29527,Pyelogram,0
Chalcogen,77695,Zuurstofgroep,0
Aripiprazole,83562,Aripiprazol,0
Strain (biology),15531,Stam_(microbiologie),0
Alkylation,21563,Alkylering,0
Dam,82882,Dam_(waterkering),0
Antifungal,28573,Antimycoticum,0
Trimethoxyamphetamine,50436,Trimethoxyamfetamine,0
Angina,46731,Angina_pectoris,0
Cooper test,15472,Coopertest,0
Gallbladder,37923,Galblaas,0
Epidemic,39091,Epidemie,0
Sleep disorder,56913,Slaapstoornis,0
Rankine scale,19412,Rankine,0
Subspecies,23984,Ondersoort,0
Internet Archive,91420,Internet_Archive,0
Tequila sunrise (cocktail),23519,Tequila_Sunrise,0
Ben Feringa,36883,Ben_Feringa,0
Antiviral drug,58398,Antivirale_middelen,0
Dressing (medical),25868,Verband_(geneeskunde),0
Hydrophile,19836,Hydrofiel,0
Cannabinoid,64937,Cannabino%C3%AFde,0
Tauopathy,23332,Tauopathie,0
Ron Taylor (diver),64136,Ron_Taylor,0
John Snow,44201,John_Snow,0
Urban design,63688,Stedenbouwkunde,0
Antofagasta,57105,Antofagasta_(stad),0
Post-traumatic stress disorder,92616,Posttraumatische_stressstoornis,0
Sclera,28093,Sclera,0
Myeloproliferative neoplasm,21968,Myeloproliferatieve_aandoening,0
Public safety diving,53974,Public_safety_diving,0
Gina Lollobrigida,40439,Gina_Lollobrigida,0
Sensitivity and specificity,46592,Sensitiviteit_en_specificiteit,0
Serology,24321,Serologie,0
Bilirubin,41753,Bilirubine,0
Cholecystitis,35858,Cholecystitis,0
Pneumonic plague,25314,Longpest,0
Diabetic retinopathy,47392,Diabetische_retinopathie,0
Fluid,21910,Flu%C3%AFdum,0
British Hong Kong,70711,Brits_Hongkong,0
Signs and symptoms,46050,Klinisch_teken,0
Non-Hodgkin lymphoma,29377,Non-hodgkinlymfoom,0
Cachexia,30954,Cachexie,0
Nicander,18891,Nicander,0
Indigo dye,37137,Indigo_(kleurstof),0
Endothelium,26937,Endotheel,0
Data compression,55302,Datacompressie,0
Herbert Kroemer,25102,Herbert_Kroemer,0
Number needed to treat,27866,Number_needed_to_treat,0
Āśrama (stage),31483,Ashrama,0
Virus,102219,Virus_(biologie),0
Snake oil,23233,Poudre_de_perlimpinpin,0
Intermenstrual bleeding,21578,Metrorragie,0
Amnion,23033,Amnion,0
Mineral water,18156,Mineraalwater,0
Nitrox,88588,Nitrox,0
Push-up,38219,Opdrukken_(training),0
Basal-cell carcinoma,47490,Basocellulair_carcinoom,0
Histology,50701,Histologie,0
Arsphenamine,14390,Arsfenamine,0
Etomidate,40595,Etomidaat,0
Banana,93966,Banaan_(vrucht),0
Spirometry,38296,Spirometrie,0
Genotype,30295,Genotype,0
Irish people,79489,Ieren,0
Ultimate tensile strength,27992,Treksterkte_(materiaal),0
Internal medicine,33022,Interne_geneeskunde,0
Cocaine,140078,Coca%C3%AFne,0
Electronegativity,42952,Elektronegativiteit,0
Julienning,14596,Julienne_(keuken),0
Needlefish,19771,Gepen,0
Ester,36603,Ester_(scheikunde),0
Coca-Cola,83192,Coca-Cola,0
Leuckart reaction,13382,Leuckart-Wallach-reactie,0
National University of Singapore,84838,Nationale_Universiteit_van_Singapore,0
Diplopia,27318,Diplopie,0
Diol,18521,Diol,0
Inharmonicity,24343,Inharmoniciteit,0
Tim Hunt,44756,Tim_Hunt,0
Conflict resource,46080,Conflictmineralen,0
Pulse oximetry,42167,Perfusie-index,0
Ytterbium,42168,Ytterbium,0
Semen analysis,36751,Semenanalyse,0
Roentgen equivalent man,22942,Rem_(straling),0
IBM,73986,IBM,0
Nail (anatomy),40127,Nagel_(anatomie),0
Azathioprine,41940,Azathioprine,0
Population ageing,26812,Vergrijzing,0
Potassium periodate,17276,Kaliumperjodaat,0
Max Delbrück,34274,Max_Delbr%C3%BCck,0
Advocaat,22826,Advocaat_(drank),0
Immunoglobulin M,31954,Immunoglobuline_M,0
High-density lipoprotein,36825,High-density-lipoprote%C3%AFne,0
String instrument,62374,Snaarinstrument,0
Theatre of Dionysus,38772,Dionysustheater,0
Terbium(III) chloride,16908,Terbium(III)chloride,0
Human body,57359,Menselijk_lichaam,0
Bálint's syndrome,35419,Syndroom_van_B%C3%A1lint,0
Sodium–potassium pump,34369,Natrium-kaliumpomp,0
Attention deficit hyperactivity disorder,92730,ADHD,0
Carboxyhemoglobin,32551,Carboxyhemoglobine,0
Humorism,42460,Humores,0
Salt,66125,Keukenzout,0
Empyema,14237,Empyeem,0
Incidence (epidemiology),25355,Incidentie,0
Monoclonal antibody,52717,Monoklonale_antistof,0
Rome,184691,Rome_(stad),0
Febrile seizure,41818,Koortsstuip,0
Hindutva,95426,Hindoetva,0
Heraclea Pontica,38857,Heraclea_Pontica,0
Middle cerebral artery,25226,Arteria_cerebri_media,0
Methadone,83200,Methadon,0
Chronic condition,40689,Chronische_ziekte,0
Bleeding,31206,Bloeding,0
Chronic obstructive pulmonary disease,94829,COPD,0
Togo,76034,Togo,0
António Egas Moniz,33905,Ant%C3%B3nio_Egas_Moniz,0
Bronze Age,85019,Bronstijd,0
Fever,49135,Koorts,0
Pneumonia,75110,Longontsteking,0
Nuclear medicine,53439,Nucleaire_geneeskunde,0
Weight loss,38234,Vermagering,0
Crank (person),33648,Morosofie,0
Rum and Coke,29190,Cuba_libre_(cocktail),0
Complete blood count,86076,Differenti%C3%ABle_telling_van_bloedcellen,0
Toxic epidermal necrolysis,27387,Toxische_epidermale_necrolyse,0
Troponin,30307,Troponine,0
Compression stockings,28899,Therapeutische_elastische_kous,0
Ischemia,28320,Ischemie,0
Mortality rate,38678,Sterftecijfer,0
Forearm,25268,Onderarm,0
The Guardian,105811,The_Guardian_(Britse_krant),0
Eosin,17271,Eosine,0
General surgery,26692,Algemene_chirurgie,0
New Scientist,26241,New_Scientist,0
Cirrhosis,71664,Cirrose,0
Astronomy,83510,Astronomie,0
Kessler syndrome,33751,Kesslersyndroom,0
Giorgio Parisi,32091,Giorgio_Parisi,0
BRCA1,57724,BRCA1,0
Pleural cavity,28215,Pleurale_ruimte,0
Seawater,42408,Zeewater,0
Scorpion,64404,Schorpioenen_(dieren),0
Gross domestic product,68575,Bruto_binnenlands_product,0
On the Soul,35102,Over_de_ziel,0
Pharynx,34754,Farynx,0
Burping,23930,Boer_(oprisping),0
Ronald Fisher,71659,Ronald_Aylmer_Fisher,0
Hepatitis,100116,Leverontsteking,0
Chordate,47938,Chordadieren,0
Herophilos,23012,Herophilos_van_Chalcedon,0
Lanthanum(III) chloride,18184,Lanthaan(III)chloride,0
Integrin,44749,Integrine,0
University of Amsterdam,59335,Universiteit_van_Amsterdam,0
Avicenna,124585,Avicenna,0
Catholic Church,220722,Rooms-Katholieke_Kerk,0
Acetyl-CoA,39778,Acetyl-CoA,0
Jarvis Cocker,43855,Jarvis_Cocker,0
Refrigeration,77686,Koeltechniek,0
Thyroid hormones,41995,Schildklierhormonen,0
Carbuncle,20090,Karbonkel_(geneeskunde),0
Mitochondrial disease,28165,Energiestofwisselingsziekte,0
Risus sardonicus,10832,Risus_sardonicus,0
Philippe Pinel,56769,Philippe_Pinel,0
Bridge over Troubled Water,61207,Bridge_over_Troubled_Water_(album),0
Prussia,94904,Pruisen,0
Oral medicine,33184,Kaakchirurgie,0
Gastrovascular cavity,13809,Gastrovasculaire_holte,0
Endomysium,17000,Endomysium,0
Thoracentesis,26504,Pleurapunctie,0
Clitellata,18403,Clitellata,0
List of chemotherapeutic agents,19423,Chemotherapie#Klassieke_cytostatica,0
Scotland,162489,Schotland,0
Malnutrition,95564,Malnutritie,0
Pedestrian zone,50642,Voetgangersgebied,0
Mirtazapine,83884,Mirtazapine,0
Ingrown nail,33646,Ingegroeide_nagel,0
Neuropathic pain,37683,Neurogene_pijn,0
Wiskott–Aldrich syndrome,40444,Syndroom_van_Wiskott-Aldrich,0
Swedish warship Mars,13228,"Mars_(schip,_1564)",0
Xenon,92347,Xenon,0
Hunan,55405,Hunan,0
Daughters of Charity of Saint Vincent de Paul,39862,Dochters_van_Liefde_van_Vincentius_a_Paulo,0
Electrolyte,32176,Elektrolyt,0
Thrombosis,48927,Trombose,0
List of non-alcoholic mixed drinks,23617,Mocktail,0
Adi Shankara,115545,Shankara,0
Encoding (memory),61473,Inprenting_(geheugen),0
Micrometre,19088,Micrometer_(eenheid),0
Eflornithine,37786,Eflornithine,0
Egyptology,47795,Egyptologie,0
Point guard,25342,Pointguard,0
Arsenic trioxide,38357,Arseen(III)oxide,0
Cervix,49895,Baarmoederhals,0
Nicotine,89912,Nicotine,0
Drinking culture,37092,Drinkcultuur,0
Writing,50045,Schrijven,0
Pergamon,98407,Pergamon,0
Graph (discrete mathematics),36712,Graaf_(wiskunde),0
Diving helmet,75952,Duikhelm,0
Bifidobacterium,29614,Bifidobacterium,0
Underwater Offence (Turkish Armed Forces),27018,Sualti_Taarruz,0
Dendritic cell,35692,Dendritische_cel,0
Lecithin,34276,Lecithine,0
Blood culture,49624,Bloedkweek,0
Aymara people,32750,Aymara_(volk),0
Respite care,16950,Respijtzorg,0
Gastroesophageal reflux disease,50288,Refluxziekte,0
Placental abruption,27722,Placentaloslating,0
Flemish,25646,Vlaams,0
Cardiac muscle,39415,Hartspier,0
Home care,15212,Thuiszorg,0
Gerald Durrell,62826,Gerald_Durrell,0
Ataxia,43302,Ataxie,0
Massage,72171,Massage,0
Porphyromonas gingivalis,36416,Porphyromonas_gingivalis,0
Lung,76027,Long_(orgaan),0
Lobectomy,13853,Lobectomie,0
Bundle of His,20909,Bundel_van_His,0
Restriction of Hazardous Substances Directive,61525,RoHS,0
Chemical nomenclature,32404,Nomenclatuur_(scheikunde),0
Infarction,22171,Infarct,0
Almagest,42069,Almagest,0
Leukotriene,25326,Leukotrieen,0
Genetic disorder,43713,Erfelijke_aandoening,0
Isaac Newton,131782,Isaac_Newton,0
Waldenström macroglobulinemia,36002,Ziekte_van_Waldenstr%C3%B6m,0
Paul Dirac,70640,Paul_Dirac,0
Fexofenadine,32144,Fexofenadine,0
Science,72589,Wetenschap,0
Gunshot residue,22980,Gunshot_residue,0
Piperine,26959,Piperine,0
Temporal bone,31340,Slaapbeen,0
World,60030,Wereld_(Aarde),0
Extremely low frequency,37959,Extremely_low_frequency,0
Weight loss,38234,Vermagering,0
Pear,34354,Peer_(plant),0
Las Vegas,81239,Las_Vegas_(Nevada),0
Creatinine,30662,Creatinine,0
Software testing,91279,Testen_(software),0
Posterior cortical atrophy,24074,Posterieure_corticale_atrofie,0
Antifungal,28561,Antimycoticum,0
Proton therapy,65543,Protonentherapie,0
Cardiopulmonary bypass,41601,Hart-longmachine,0
Anal fissure,29528,Anuskloofje,0
Tumor necrosis factor,44758,Tumornecrosefactor_%CE%B1,0
Pericardium,25807,Pericard,0
Retrograde ejaculation,23822,Retrograde_ejaculatie,0
Reproducibility,30894,Reproduceerbaarheid,0
Phase transition,49542,Faseovergang,0
Stroop effect,32825,Stroop-taak,0
Veratrum,19655,Veratrum,0
Drambuie,23138,Drambuie,0
Venous ulcer,32642,Open_been,0
Retrovirus,56137,Retrovirussen,0
Oral administration,17460,Per_os,0
Biomimetics,53401,Biomimetica,0
Clostridium perfringens,36254,Clostridium_perfringens,0
Tupuxuara,30525,Tupuxuara,0
Stellwag's sign,14323,Teken_van_Stellwag,0
Achilles tendinitis,26463,Achillespeesontsteking,0
Simvastatin,35716,Simvastatine,0
Encopresis,25212,Encoprese,0
Charles Thomson Rees Wilson,27822,Charles_Thomson_Rees_Wilson,0
Sympathetic nervous system,32365,Orthosympathisch_zenuwstelsel,0
Leflunomide,27016,Leflunomide,0
Infusion pump,27013,Infuuspomp,0
Anabolic steroid,131847,Anabole_stero%C3%AFden,0
Methyl isocyanide,21130,Methylisocyanide,0
Hemodialysis,47970,Hemodialyse,0
Polysaccharide,34424,Polysacharide,0
Ubiquitin,63285,Ubiquitine,0
Sleep disorder,57071,Slaapstoornis,0
Medication,62407,Geneesmiddel,0
Alcohol dehydrogenase,40461,Alcoholdehydrogenase,0
14-Methoxymetopon,24911,14-Methoxymetopon,0
Self-awareness,68823,Zelfbewustzijn,0
Titin,45563,Titine,0
Guglielmo Marconi,82100,Guglielmo_Marconi,0
Game of Thrones,131151,Game_of_Thrones,0
Adrenochrome,17617,Adrenochroom,0
Anaximander,68271,Anaximander,0
Bacillus anthracis,38887,Bacillus_anthracis,0
Tubocurarine chloride,30310,Tubocurarine,0
Percutaneous coronary intervention,36136,Percutane_coronaire_interventie,0
Mental health nursing,42152,Psychiatrische_verpleging,0
Sublingual administration,22901,Sublinguale_toediening,0
Agonist,27724,Agonist_(biochemie),0
Locust,37752,Treksprinkhanen,0
Concrete,102018,Beton,0
Orexin,31687,Orexine,0
Sherlock Holmes,125026,Sherlock_Holmes,0
Al-Zahrawi,42289,Abu_al-Qasim_al-Zahravi,0
HIV/AIDS denialism,80533,Aidsontkenning,0
Lesser yellow underwing,16116,Volgeling,0
Sarcoplasm,15854,Sarcoplasma,0
Chordae tendineae,18398,Peesdraden,0
Hereditary nonpolyposis colorectal cancer,35757,Hereditair_%27non-polyposis%27-colorectaal_carcinoom,0
Ouabain,27195,Ouaba%C3%AFne,0
Respiratory tract,34324,Luchtwegen,0
Median,60513,Mediaan_(statistiek),0
Scuba set,110027,Ademautomaat,0
Blood plasma,32572,Bloedplasma,0
English possessive,34934,Saksische_genitief,0
Cape Town,122716,Kaapstad,0
Vegetable,47145,Groente,0
Osteoblast,33982,Osteoblast,0
Deductive-nomological model,53807,Hempel-oppenheimschema,0
Ali al-Rida,64645,Ali_ar-Rida,0
Osteoarthritis,58355,Artrose,0
James Joseph Sylvester,35047,James_Joseph_Sylvester,0
Ibn Zuhr,29624,Ibn_Zuhr,0
Thoracic outlet syndrome,33142,Thoracic_outlet_syndrome,0
Complex regional pain syndrome,48010,Complex_regionaal_pijnsyndroom,0
Embolization,20661,Embolisatie,0
Cholesterol,74991,Cholesterol,0
Vanadium tetrachloride,20279,Vanadium(IV)chloride,0
Homatropine methylbromide,20466,Homatropine_methylbromide,0
Vaccine,82443,Vaccin,0
Block (periodic table),34181,Blok_van_het_periodiek_systeem,0
Monopotassium phosphate,20109,Kaliumdiwaterstoffosfaat,0
Agonist,27877,Agonist_(biochemie),0
Aromatase,38583,Aromatase,0
Vitalism,51094,Vitalisme_(filosofie),0
Wikiversity,29342,Wikiversity,0
Nicotinamide adenine dinucleotide,48875,Nicotinamide-adenine-dinucleotide,0
Dermatophyte,40223,Dermatofyt,0
Dendrite,30561,Dendriet_(neurologie),0
Hans Reichenbach,39902,Hans_Reichenbach,0
Potassium dichromate,29569,Kaliumdichromaat,0
Phosphate,33001,Fosfaat,0
Potassium fluoride,22118,Kaliumfluoride,0
Bedding,28406,Beddengoed,0
Viktor Frankl,35265,Viktor_Frankl,0
TRIPS Agreement,46994,TRIPs,0
Chadwick's sign,13628,Teken_van_Chadwick,0
Propionitrile,21678,Propaannitril,0
Glycosaminoglycan,29802,Glycosaminoglycaan,0
Jurist,16593,Jurist,0
C-peptide,24610,C-peptide,0
Rubidium,38866,Rubidium,0
Antiarrhythmic agent,29407,Antiaritmica,0
Pulmonary edema,29579,Longoedeem,0
Rio Grande,48994,Rio_Grande_(R%C3%ADo_Bravo),0
Breathing gas,87109,Ademlucht,0
Georges Charpak,27869,Georges_Charpak,0
Burkina Faso,119236,Burkina_Faso,0
Williams syndrome,44285,Syndroom_van_Williams,0
Nursing diagnosis,27756,Verpleegkundige_diagnose,0
Electronegativity,43185,Elektronegativiteit,0
Antiknock agent,26453,Antiklopmiddel,0
Hypoactive sexual desire disorder,44315,Frigide,0
Vecuronium bromide,26964,Vecuronium,0
Docosahexaenoic acid,28673,Docosahexaeenzuur,0
Solubility,89033,Oplosbaarheid,0
Capital punishment,129380,Doodstraf,0
Almshouse,25694,Godshuis,0
Dominance (genetics),51083,Dominant_(genetica),0
Dream,55333,Droom,0
Electric battery,67243,Batterij_(elektrisch),0
Sulfur,76814,Zwavel,0
Resource,26187,Bestaansmiddelen,0
Atomic orbital,85032,Orbitaal,0
Typographical error,17978,Typefout,0
Pakistan,197904,Pakistan,0
Project Gutenberg,42643,Project_Gutenberg,0
Jean Baptiste Perrin,31969,Jean_Perrin,0
Asthma,92996,Astma,0
Medicine,82892,Geneeskunde,0
Mesenchymal stem cell,31874,Mesenchymatische_stamcel,0
Bone conduction,30148,Botgeleiding,0
Prosthesis,90611,Prothese,0
X-ray fluorescence,55154,R%C3%B6ntgenfluorescentie,0
Orthomyxoviridae,41529,Orthomyxoviridae,0
Population pyramid,28406,Bevolkingspiramide,0
Rita Levi-Montalcini,64573,Rita_Levi-Montalcini,0
Ragnar Granit,25542,Ragnar_Granit,0
Paul Ehrlich,57927,Paul_Ehrlich,0
Temple of Hephaestus,32972,Tempel_van_Hephaistos,0
Gas,60038,Gas_(aggregatietoestand),0
Miscarriage,72412,Miskraam,0
Piritramide,29178,Piritramide,0
Abram Ioffe,20273,Abram_Joffe,0
Argentina,166527,Argentini%C3%AB,0
Phronesis,33964,Phron%C3%A8sis,0
Single crystal,29963,Eenkristal,0
Palliative care,63463,Palliatieve_zorg,0
Herpes simplex keratitis,26479,Herpes-simplexkeratitis,0
John Adams,181730,John_Adams_(politicus),0
"1,1,1-Trichloroethane",56173,"1,1,1-trichloorethaan",0
Tom Collins,29742,Tom_Collins_(cocktail),0
Pharmaceutical industry,89469,Farmaceutische_industrie,0
Soviet Union,207135,Sovjet-Unie,0
Diethylstilbestrol,70229,Di-ethylstilbestrol,0
Tetracycline,36384,Tetracycline,0
Martin Lewis Perl,28533,Martin_Lewis_Perl,0
Vincent du Vigneaud,23313,Vincent_du_Vigneaud,0
Birch reduction,30522,Birch-reductie,0
Heart failure,90791,Hartfalen,0
Biopsychosocial model,16911,Biopsychosociaal_model,0
Liquid–liquid extraction,47814,Vloeistof-vloeistofextractie,0
Temazepam,62405,Temazepam,0
Diving weighting system,94298,Loodgordel,0
Amsterdam,143808,Amsterdam,0
Martin Heinrich Klaproth,26467,Martin_Heinrich_Klaproth,0
Trisomy X,49204,Triple-X_syndrome,0
Intramuscular injection,34078,Intramusculair,0
Cadmium chloride,21043,Cadmiumchloride,0
Nuclear explosion,31611,Kernexplosie,0
Paul Lauterbur,35954,Paul_Lauterbur,0
Christians,45962,Christen,0
Chris Hadfield,80191,Chris_Hadfield,0
Pancoast tumor,18983,Pancoasttumor,0
Spleen,36555,Milt,0
Martin Luther,140801,Maarten_Luther,0
Arrhythmia,45362,Hartritmestoornis,0
Edema,34800,Oedeem,0
D-dimer,24337,D-dimeer,0
Chinese New Year,111287,Chinees_Nieuwjaar,0
Felix Hoffmann,17651,Felix_Hoffmann_(scheikundige),0
Rash,24788,Huiduitslag,0
Thimble,28871,Vingerhoed,0
Naturalism (philosophy),69273,Naturalisme_(filosofie),0
Hypertrophic cardiomyopathy,53511,Hypertrofische_obstructieve_cardiomyopathie,0
Supersonic speed,20041,Supersonische_snelheid,0
Methylenedioxypyrovalerone,40984,Methyleendioxypyrovaleron,0
Nephritis,19285,Nefritis,0
Pyrrolidine,17923,Pyrrolidine,0
Viral disease,39394,Virusziekte,0
