source,wiki_sanity_source,target,wiki_sanity_target
Enteroglucagon,16307,Ent%C3%A9roglucagon,0
Fluphenazine,48001,Fluph%C3%A9nazine,0
Spider angioma,21391,Angiome_stellaire,0
Pineal gland,38978,Glande_pin%C3%A9ale,0
Robert Falcon Scott,72244,Robert_Falcon_Scott,0
Combined oral contraceptive pill,86230,Pilule_combin%C3%A9e,0
William Osler,53532,William_Osler,0
Butyrylcholinesterase,36340,Butyrylcholinest%C3%A9rase,0
Post-acute-withdrawal syndrome,24263,Syndrome_prolong%C3%A9_de_sevrage,0
Dermatitis,47380,Dermatite,0
Clinical chemistry,25129,Biochimie_clinique,0
Etilefrine,26739,%C3%89til%C3%A9frine,0
Labor induction,27454,D%C3%A9clenchement_du_travail,0
Nightmare,29405,Cauchemar,0
Orthomyxoviridae,42271,Orthomyxoviridae,0
Chronic venous insufficiency,27225,Insuffisance_veineuse,0
Finite-state machine,46853,Automate_fini,0
Amifampridine,37556,Amifampridine,0
Nuclear reactor,84639,R%C3%A9acteur_nucl%C3%A9aire,0
Phase-transfer catalyst,12478,Catalyseur_de_transfert_de_phase,0
Bronchiolitis obliterans,36094,Bronchiolite_oblit%C3%A9rante,0
Happy hour,24629,Happy_hour,0
Palliative care,65159,Soins_palliatifs,0
Alogliptin,22500,Alogliptine,0
Streptococcus iniae,32340,Streptococcus_iniae,0
Medical classification,39641,Terminologies_et_classifications_en_m%C3%A9decine,0
Brownian motion,65777,Mouvement_brownien,0
Impulsivity,85968,Impulsivit%C3%A9,0
RMS Lusitania,152279,RMS_Lusitania,0
Hypercalcaemia,33068,Hypercalc%C3%A9mie,0
William Bayliss,26557,William_Bayliss,0
Elastography,35519,%C3%89lastographie,0
Molar concentration,25368,Concentration_molaire,0
Myocardial bridge,28280,Pont_myocardique,0
Human eye,54016,%C5%92il_humain,0
Stimulant psychosis,24327,Psychose_toxique_amph%C3%A9taminique,0
Intrauterine growth restriction,33529,Retard_de_croissance_intra-ut%C3%A9rin,0
Prostitution in ancient Greece,54711,Prostitution_dans_la_Gr%C3%A8ce_antique,0
Otmar Freiherr von Verschuer,30315,Otmar_von_Verschuer,0
Sleep apnea,56617,Syndrome_d%27apn%C3%A9es_du_sommeil,0
Conditum,12022,Conditum_paradoxum,0
Carbohydrate metabolism,32967,M%C3%A9tabolisme_des_glucides,0
Drill,50330,Perceuse,0
Ligand,41552,Ligand_(chimie),0
Kwashiorkor,37529,Kwashiorkor,0
Signs and symptoms,46067,Signe_clinique,0
Chemical engineering,40303,G%C3%A9nie_chimique,0
Leukemia,57887,Leuc%C3%A9mie,0
Hemofiltration,19239,H%C3%A9mofiltration,0
New Age,159672,New_Age,0
Krzysztof Starnawski,50032,Krzysztof_Starnawski,0
Norethisterone enanthate,59525,%C3%89nanthate_de_nor%C3%A9thist%C3%A9rone,0
Amgen,35421,Amgen,0
Infectious diseases (medical specialty),21521,Infectiologie,0
Frans Hogenberg,18225,Frans_Hogenberg,0
Loss function,35044,Fonction_objectif,0
Quantum mysticism,29724,Mysticisme_quantique,0
G protein-coupled receptor,69864,R%C3%A9cepteur_coupl%C3%A9_aux_prot%C3%A9ines_G,0
Duty of care,75877,Devoir_de_diligence,0
Early modern period,132791,%C3%89poque_moderne,0
Altitude diving,58197,Plong%C3%A9e_en_altitude,0
Eurocentrism,51692,Eurocentrisme,0
Livor mortis,21768,Lividit%C3%A9s_cadav%C3%A9riques,0
Necroptosis,20705,N%C3%A9crose_programm%C3%A9e,0
Corpse Reviver,23885,Corpse_Reviver,0
Chromosome 17,31694,Chromosome_17_humain,0
Pharyngitis,28665,Pharyngite,0
Iquique,34176,Iquique,0
Amniotic fluid embolism,19690,Embolie_amniotique,0
Ataxia–telangiectasia,66213,Ataxie_t%C3%A9langiectasie,0
Ramucirumab,32819,Ramucirumab,0
Goblet cell,28428,Cellule_caliciforme,0
Child,59758,Enfant,0
Unit of alcohol,22140,Unit%C3%A9_d%27alcool,0
Ming dynasty,138964,Dynastie_Ming,0
Perpetual motion,48889,Mouvement_perp%C3%A9tuel,0
Immunoglobulin E,27473,Immunoglobuline_E,0
Forest,61224,For%C3%AAt,0
Microcytosis,18040,Microcytose,0
Highball,18546,Highball_(cocktail),0
Bleeding,31351,H%C3%A9morragie,0
Supraventricular tachycardia,35580,Tachycardie_supraventriculaire,0
Vasoconstriction,24830,Vasoconstriction,0
Food Standards Agency,28755,Food_Standards_Agency,0
List of statistical software,30651,Liste_de_logiciels_de_statistiques,0
Henoch–Schönlein purpura,31912,Purpura_rhumato%C3%AFde,0
Ulf von Euler,30740,Ulf_Svante_von_Euler,0
Death anxiety,48008,Thanatophobie,0
Tabun (nerve agent),36430,Tabun,0
Vertebra,43722,Vert%C3%A8bre,0
Snus,51475,Snus,0
COX-inhibiting nitric oxide donator,24693,Inhibiteur_de_cyclooxyg%C3%A9nase_%C3%A0_lib%C3%A9ration_de_monoxyde_d%27azote,0
Framingham State University,27294,Universit%C3%A9_d%27%C3%89tat_de_Framingham,0
Protein-bound paclitaxel,25270,Paclitaxel_li%C3%A9_%C3%A0_l%27albumine,0
Therapy,40822,Traitement_(m%C3%A9decine),0
Ritonavir,40761,Ritonavir,0
Abciximab,22068,Abciximab,0
Pistachio,32612,Pistacia_vera,0
Coloureds,48660,Coloured,0
England and Wales,23324,Angleterre_et_pays_de_Galles,0
Circulatory system,101113,Syst%C3%A8me_circulatoire,0
Cardiac arrest,72220,Arr%C3%AAt_cardiorespiratoire,0
Hookah,53942,Narguil%C3%A9,0
Lubiprostone,29645,Lubiprostone,0
Motility,19229,Motilit%C3%A9,0
Ignoramus et ignorabimus,27839,Ignorabimus,0
Fecal incontinence,60460,Incontinence_f%C3%A9cale,0
Indometacin,37155,Indom%C3%A9tacine,0
Athir al-Din al-Abhari,28356,Athir_al-Din_al-Abhari,0
Georg Bednorz,26338,Johannes_Georg_Bednorz,0
Arsenic trioxide,38451,Anhydride_ars%C3%A9nieux,0
Neural circuit,27078,R%C3%A9seau_de_neurones_(biologie),0
Coin,70584,Pi%C3%A8ce_de_monnaie,0
Penhaligon's,21557,Penhaligon%27s,0
Nauka (publisher),20760,Nauka_(%C3%A9diteur),0
Dexter (TV series),69456,Dexter_(s%C3%A9rie_t%C3%A9l%C3%A9vis%C3%A9e),0
Ouabain,27228,Ouaba%C3%AFne,0
Yahya ibn Sarafyun,18371,Yuhanna_ibn_Sarabiyun,0
Michael Maier,29564,Michael_Maier,0
Computer network,84353,R%C3%A9seau_informatique,0
Kemi,28089,Kemi,0
Charango,42346,Charango,0
Oral candidiasis,61951,Muguet_buccal,0
Pipotiazine,63363,Pipotiazine,0
Umbilical cord,37028,Cordon_ombilical,0
Jet injector,29170,Pistolet_injecteur,0
Phenol red,24485,Rouge_de_ph%C3%A9nol,0
Oviparity,17595,Oviparit%C3%A9,0
Coca-Cola,85424,Coca-Cola,0
Gastroenteritis,48520,Gastro-ent%C3%A9rite,0
Valerian (herb),59122,Val%C3%A9riane_officinale,0
Pongal (festival),44785,Pongal,0
Mundaka Upanishad,45146,Mundaka_Upanishad,0
Renin–angiotensin system,30100,Syst%C3%A8me_r%C3%A9nine-angiotensine-aldost%C3%A9rone,0
Quintus Gargilius Martialis,17289,Quintus_Gargilius_Martialis,0
Albert Niemann (chemist),17011,Albert_Niemann_(chimiste),0
Supersonic speed,20041,Supersonique,0
Electric current,48226,Courant_%C3%A9lectrique,0
Phylogenetic tree,43640,Arbre_phylog%C3%A9n%C3%A9tique,0
Kay Redfield Jamison,32211,Kay_Redfield_Jamison,0
Nuclear medicine,54286,M%C3%A9decine_nucl%C3%A9aire,0
Trace radioisotope,16149,Trace_(radioisotope),0
Mucus,32450,Mucus,0
Mesenchyme,21638,M%C3%A9senchyme,0
Lumen (anatomy),12284,Lumi%C3%A8re_(anatomie),0
Intramuscular injection,34305,Injection_intramusculaire,0
Theanine,35434,Th%C3%A9anine,0
Alfentanil,29899,Alfentanil,0
Boiling,26179,%C3%89bullition,0
Claude Bernard University Lyon 1,27728,Universit%C3%A9_Claude-Bernard-Lyon-I,0
William of Auvergne,26231,Guillaume_d%27Auvergne,0
Parasitism,83255,Parasitisme,0
Movable type,54348,Caract%C3%A8res_mobiles,0
Acute (medicine),17714,Maladie_aigu%C3%AB,0
Niels Kaj Jerne,30169,Niels_Kaj_Jerne,0
Salicylic acid,48580,Acide_salicylique,0
Electrogastrogram,33052,%C3%89lectrogastrographie,0
Messenger RNA,44057,Acide_ribonucl%C3%A9ique_messager,0
Mastitis,35752,Mammite,0
Desmin,27236,Desmine,0
Marinesco–Sjögren syndrome,21142,Syndrome_de_Marinesco-Sj%C3%B6gren,0
McMurray test,14236,Test_de_McMurray,0
Tricuspid regurgitation,30062,Insuffisance_tricuspide,0
Centenarian,44259,Centenaire,0
Brisbane,116846,Brisbane,0
SARS-CoV-2,99676,SARS-CoV-2,0
Lymphangitis,26113,Lymphangite,0
Inotrope,18318,Inotropisme,0
Prescription drug,36454,M%C3%A9dicament_sous_ordonnance,0
Ribbon diagram,16803,Mod%C3%A8le_ruban,0
Palladium,52006,Palladium,0
Carvedilol,52045,Carv%C3%A9dilol,0
Auditory hallucination,48895,Hallucination_sonore,0
Blood pressure,51099,Pression_art%C3%A9rielle,0
Sjögren syndrome,61638,Syndrome_de_Gougerot-Sj%C3%B6gren,0
George Emil Palade,46558,George_Emil_Palade,0
Linuron,24647,Linuron,0
Self-medication,39829,Autom%C3%A9dication,0
Bulimia nervosa,55396,Boulimie,0
Therapeutic index,30547,Index_th%C3%A9rapeutique,0
Thoracotomy,22751,Thoracotomie,0
Gynura,16137,Gynura,0
Shepseskaf-ankh,13781,Chepseskaf-%C3%A2nkh,0
Curette,19387,Curette,0
Yeast in winemaking,58840,Levure_en_vinification,0
National Association of Underwater Instructors,70910,National_Association_of_Underwater_Instructors,0
Beta-lactoglobulin,18439,B%C3%AAta-lactoglobuline,0
Peritoneal dialysis,34535,Dialyse_p%C3%A9riton%C3%A9ale,0
Polymorphism (biology),44436,Polymorphisme_g%C3%A9n%C3%A9tique,0
Lone pair,28146,Doublet_non_liant,0
Zuclopenthixol,61418,Zuclopenthixol,0
Albrecht Dürer,76599,Albrecht_D%C3%BCrer,0
Bombus consobrinus,14529,Bombus_consobrinus,0
Cerberus,70989,Cerb%C3%A8re,0
Bilastine,33150,Bilastine,0
Hydronephrosis,31091,Hydron%C3%A9phrose,0
Laurie Glimcher,27223,Laurie_Glimcher,0
Space Telescope Science Institute,40032,Space_Telescope_Science_Institute,0
Computability theory,62166,Th%C3%A9orie_de_la_calculabilit%C3%A9,0
Ribose,36665,Ribose,0
ATC code N05,27005,Classe_ATC_N05,0
Peter Lombard,47158,Pierre_Lombard,0
Sudden cardiac death of athletes,25058,Mort_subite_du_sportif,0
Plasmid,45912,Plasmide,0
Induced pluripotent stem cell,66188,Cellule_souche_pluripotente_induite,0
Quantum healing,23270,M%C3%A9decine_quantique,0
Aldehyde,35697,Ald%C3%A9hyde,0
Samad Behrangi,30737,Samad_Behrangi,0
Contrast (vision),27100,Contraste,0
Chiropractic,98768,Chiropratique,0
Procaine,23196,Proca%C3%AFne,0
Selman Waksman,38241,Selman_Waksman,0
Ring chromosome 20 syndrome,29899,Chromosome_20_en_anneau,0
Pneumonectomy,20365,Pneumonectomie,0
Timolol,22649,Timolol,0
Census in Australia,34924,Recensement_de_la_population_en_Australie,0
Masawaiyh,23480,Yuhanna_ibn_Masawaih,0
Piperidine,21093,Pip%C3%A9ridine,0
Jennifer Doudna,66431,Jennifer_Doudna,0
Digestion,52048,Digestion,0
Reactive oxygen species,52490,D%C3%A9riv%C3%A9_r%C3%A9actif_de_l%27oxyg%C3%A8ne,0
"I, Claudius (TV series)",34035,Moi_Claude_empereur,0
Pea,47736,Pois_cultiv%C3%A9,0
Balochistan,45935,Baloutchistan,0
Cement,79842,Ciment,0
Tungsten(V) chloride,17912,Pentachlorure_de_tungst%C3%A8ne,0
Convalescence,14342,Convalescence,0
Diazenylium,24479,Diaz%C3%A9nylium,0
TNF receptor superfamily,22566,Superfamille_des_r%C3%A9cepteurs_de_TNF,0
John Emsley,21819,John_Emsley,0
Wheat,91350,Bl%C3%A9,0
Chromosome,52323,Chromosome,0
S-Adenosyl methionine,28392,S-Ad%C3%A9nosylm%C3%A9thionine,0
Lesion,18035,L%C3%A9sion_(m%C3%A9decine),0
CHON,17813,CHNOPS,0
Liquid breathing,39659,Ventilation_liquidienne,0
Solid-phase extraction,23428,Extraction_en_phase_solide,0
Thyrotropin-releasing hormone,23077,Hormone_thyr%C3%A9otrope,0
Bifonazole,18632,Bifonazole,0
Post hoc ergo propter hoc,19474,Post_hoc_ergo_propter_hoc,0
Spaceflight,89626,Vol_spatial,0
List of statistical software,30635,Liste_de_logiciels_de_statistiques,0
Scatter plot,25692,Nuage_de_points_(statistique),0
Drug policy of the Netherlands,48617,Drogue_aux_Pays-Bas,0
Noble gas,64592,Gaz_noble,0
Hypocalcemia,25534,Hypocalc%C3%A9mie,0
Shasekishū,11912,Shasekish%C5%AB,0
Death march,31550,Marches_de_la_mort,0
Clinical trial,87102,Essai_clinique,0
Glycosuria,16887,Glycosurie,0
Atrioventricular node,20780,N%C5%93ud_atrioventriculaire,0
Concrete,104165,B%C3%A9ton_de_ciment,0
Gamma-glutamyltransferase,28950,Gamma-glutamyltranspeptidase,0
Energy bar,16394,Barre_%C3%A9nerg%C3%A9tique,0
Pregnancy category,21085,M%C3%A9dicaments_et_grossesse,0
Sjögren syndrome,61638,Syndrome_de_Gougerot-Sj%C3%B6gren,0
Ophthalmology in medieval Islam,28398,Ophthalmologie_dans_la_civilisation_islamique_m%C3%A9di%C3%A9vale,0
Diabetic hypoglycemia,29237,Hypoglyc%C3%A9mie_diab%C3%A9tique,0
Tolbutamide,36147,Tolbutamide,0
Spermatid,16766,Spermatide,0
Skull,52134,Cr%C3%A2ne,0
HMS Temeraire (1798),62061,HMS_Temeraire_(1798),0
Cyproheptadine,82446,Cyproheptadine,0
Twin,58997,Jumeau,0
Stellarator,68847,Stellarator,0
Paideia,23450,Paideia,0
Resting potential,34519,Potentiel_de_repos,0
Haloperidol,82614,Halop%C3%A9ridol,0
Dyslipidemia,27822,Dyslipid%C3%A9mie,0
Black cardamom,18225,Amomum_subulatum,0
Perphenazine,66464,Perph%C3%A9nazine,0
New Age,159654,New_Age,0
Group 3 element,55491,Groupe_3_du_tableau_p%C3%A9riodique,0
Mimesis,45534,Mim%C3%A8sis,0
Health club,22649,Salle_de_sport,0
Disability-adjusted life year,39808,Esp%C3%A9rance_de_vie_corrig%C3%A9e_de_l%27incapacit%C3%A9,0
Ehsan Yarshater,28944,Ehsan_Yarshater,0
China Experimental Fast Reactor,18028,R%C3%A9acteur_%C3%A0_neutrons_rapides_exp%C3%A9rimental_chinois,0
cGMP-dependent protein kinase,30873,Prot%C3%A9ine_kinase_G,0
Rachel Carson,96757,Rachel_Carson,0
Lehmann–Scheffé theorem,26142,Th%C3%A9or%C3%A8me_de_Lehmann-Scheff%C3%A9,0
Sun,111335,Soleil,0
Government of India,60107,Gouvernement_de_l%27Inde,0
Hyperammonemia,22504,Hyperammoni%C3%A9mie,0
Ahamkara,32672,Ahamkara,0
Al-Nasa'i,25769,An-Nasa%27i,0
Poneratoxin,27572,Pon%C3%A9ratoxine,0
Lung,78242,Poumon,0
Geography,65910,G%C3%A9ographie,0
Prunus africana,25514,Prunus_africana,0
Radioactive decay,87343,Radioactivit%C3%A9,0
Granulocyte-macrophage colony-stimulating factor,30727,Facteur_stimulant_les_colonies_de_granulocytes_et_de_macrophages,0
Franz Joseph I of Austria,102367,Fran%C3%A7ois-Joseph_Ier,0
Safe sex,53940,S%C3%A9curisexe,0
Rudolf Steiner,94634,Rudolf_Steiner,0
Magnesium oxide,33678,Oxyde_de_magn%C3%A9sium,0
beta-Carboline,27772,%CE%92-Carboline,0
Mining,96799,Exploitation_mini%C3%A8re,0
Wilhelm Wien,30824,Wilhelm_Wien,0
Benzocaine,33132,Benzoca%C3%AFne,0
Arno Allan Penzias,32950,Arno_Allan_Penzias,0
Cameroon,88943,Cameroun,0
Datura,57221,Datura,0
Sulfonic acid,29684,Acide_sulfonique,0
Ibn Khordadbeh,22083,Ibn_Khordadbeh,0
Prothrombin time,29559,Taux_de_prothrombine,0
NF-κB,55990,NF-%CE%BAB,0
Conversion therapy,45416,Th%C3%A9rapie_de_conversion,0
Ionization energy,52041,%C3%89nergie_d%27ionisation,0
Dot moth,17823,Melanchra_persicariae,0
Aortic stenosis,48929,St%C3%A9nose_aortique,0
Medical Council of India,25829,Medical_Council_of_India,0
Heart failure,93549,Insuffisance_cardiaque_chez_l%27humain,0
Toxoplasma gondii,64875,Toxoplasma_gondii,0
Leukotriene D4,18198,Leucotri%C3%A8ne_D4,0
Tetracyclic antidepressant,64822,Antid%C3%A9presseur_t%C3%A9tracyclique,0
Gallamine triethiodide,21202,Gallamine,0
Stazione Zoologica Anton Dohrn,27405,Stazione_zoologica_Anton_Dohrn,0
Aorta,33448,Aorte,0
Diglyceride,34435,Diglyc%C3%A9ride,0
Slovene language,64256,Slov%C3%A8ne,0
North Africa,46083,Afrique_du_Nord,0
Primidone,59984,Primidone,0
Vasopressin,47719,Vasopressine,0
James Prescott Joule,57980,James_Prescott_Joule,0
Stenosis,19462,St%C3%A9nose,0
Judo,72943,Judo,0
Mast cell,40791,Mastocyte,0
Islamic dietary laws,60109,Prescriptions_alimentaires_islamiques,0
Schnapps,23332,Schnaps,0
Feldspar,32728,Feldspath,0
Thromboxane,24362,Thromboxane,0
Cough,35985,Toux,0
Avidin,24133,Avidine,0
Hearst papyrus,17038,Papyrus_Hearst,0
Post-traumatic stress disorder,95154,Trouble_de_stress_post-traumatique,0
Myocarditis,40870,Myocardite,0
Arrhythmia,47199,Trouble_du_rythme_cardiaque,0
Molybdenum(II) chloride,21457,Chlorure_de_molybd%C3%A8ne(II),0
Cod liver oil,22357,Huile_de_foie_de_morue,0
Howard H. Aiken,23135,Howard_Aiken,0
Paget's disease of bone,40038,Maladie_osseuse_de_Paget,0
Transcranial Doppler,35060,Doppler_transcr%C3%A2nien_fonctionnel,0
Ordinary differential equation,68579,%C3%89quation_diff%C3%A9rentielle_ordinaire,0
Actinopterygii,46974,Actinopterygii,0
Paraneoplastic syndrome,29768,Syndrome_paran%C3%A9oplasique,0
Monochord,26335,Monocorde,0
Pump,59831,Pompe,0
Nuclear power debate,123523,D%C3%A9bat_sur_l%27%C3%A9nergie_nucl%C3%A9aire,0
Atmospheric diving suit,76743,Scaphandre_rigide,0
Oxazepam,38027,Oxaz%C3%A9pam,0
Memoization,38030,M%C3%A9mo%C3%AFsation,0
Hypertensive emergency,31414,Hypertension_art%C3%A9rielle_maligne,0
Carcinoid syndrome,25837,Syndrome_carcino%C3%AFde,0
Streptococcus agalactiae,35505,Streptococcus_agalactiae,0
Neolithic,78244,N%C3%A9olithique,0
Hua Tuo,47141,Hua_Tuo,0
Intervertebral disc arthroplasty,23427,Proth%C3%A8se_de_disque_lombaire,0
Chancre,21974,Ulc%C3%A9ration,0
Bivalirudin,33122,Bivalirudine,0
Ramon Llull,61017,Raymond_Lulle,0
Hemodynamics,52567,H%C3%A9modynamique,0
Anti-inflammatory,32185,Anti-inflammatoire,0
Neurotoxicity,33439,Neurotoxicit%C3%A9,0
Posterior probability,24265,Probabilit%C3%A9_a_posteriori,0
Chromosome 8,31222,Chromosome_8_humain,0
Shock (circulatory),45427,%C3%89tat_de_choc_circulatoire,0
Tamoxifen,64927,Tamoxif%C3%A8ne,0
Cancer,106444,Cancer,0
Jing (Chinese medicine),21107,Jing_(m%C3%A9decine_chinoise),0
Pulmonary heart disease,27365,C%C5%93ur_pulmonaire,0
List of countries by life expectancy,88821,Liste_des_pays_par_esp%C3%A9rance_de_vie,0
Atovaquone,23884,Atovaquone,0
British Library,117419,British_Library,0
Electrolyte,32828,%C3%89lectrolyte,0
Pittsburgh,155067,Pittsburgh,0
Chlamydia psittaci,21184,Chlamydia_psittaci,0
Haematopoiesis,33658,H%C3%A9matopo%C3%AF%C3%A8se,0
Zinc chloride,33661,Chlorure_de_zinc,0
Lazzaro Spallanzani,37949,Lazzaro_Spallanzani,0
Greek colonisation,52692,Colonisation_grecque,0
Dog whistle,17199,Sifflet_%C3%A0_chien,0
Linezolid,66002,Lin%C3%A9zolide,0
SCN1A,27971,SCN1A,0
Vermouth,40870,Vermouth,0
Hyperglycemia,32359,Hyperglyc%C3%A9mie,0
Heat therapy,25105,Thermoth%C3%A9rapie,0
Transcendental Meditation,49202,M%C3%A9ditation_transcendantale,0
Cognitive behavioral therapy,87028,Th%C3%A9rapie_cognitivo-comportementale,0
LibriVox,24263,LibriVox,0
Factor analysis,83332,Analyse_factorielle,0
Childbirth,104790,Accouchement,0
Statin,62678,Statine,0
Puranas,84362,Purana,0
Arrhythmia,47179,Trouble_du_rythme_cardiaque,0
Equal-loudness contour,33609,Courbe_isosonique,0
Simon Flexner,18666,Simon_Flexner,0
Convallatoxin,21410,Convallatoxine,0
Interleukin 23,23749,Interleukine_23,0
Hong Kong International Airport,98058,A%C3%A9roport_international_de_Hong_Kong,0
Oricum,34229,Oricum,0
JunD,29869,JunD,0
ATC code C01,21856,Classe_ATC_C01,0
Congenital adrenal hyperplasia,42589,Hyperplasie_cong%C3%A9nitale_des_surr%C3%A9nales,0
Glaucoma,76134,Glaucome,0
Colchicine,48531,Colchicine,0
Gustav Ludwig Hertz,34205,Gustav_Hertz,0
Cerussite,17919,C%C3%A9rusite,0
Carcinoma,36528,Carcinome,0
Amsonia,15396,Amsonia,0
Human parainfluenza viruses,33217,Parainfluenza,0
Pertussis vaccine,35503,Vaccin_contre_la_coqueluche,0
Hemoglobin,83511,H%C3%A9moglobine,0
Myelophthisic anemia,17464,My%C3%A9lophtisie,0
French Academy of Sciences,45454,Acad%C3%A9mie_des_sciences_(France),0
Cladribine,43584,Cladribine,0
Corynebacterium,46650,Corynebacterium,0
Opportunistic infection,27123,Maladie_opportuniste,0
Melanin-concentrating hormone,22728,Hormone_de_m%C3%A9lano-concentration,0
Lobotomy,93219,Lobotomie,0
Molecular dynamics,63986,Dynamique_mol%C3%A9culaire,0
Merit-Ptah,14794,M%C3%A9ryt-Ptah_(m%C3%A9decin_dans_l%27%C3%89gypte_antique),0
Hereditary haemochromatosis,45653,H%C3%A9mochromatose_de_type_1,0
Rodney Robert Porter,26607,Rodney_Robert_Porter,0
Old World monkey,38570,Cercopithecidae,0
Cell (biology),57779,Cellule_(biologie),0
Carpal tunnel syndrome,53350,Syndrome_du_canal_carpien,0
Sprain,27696,Entorse_(m%C3%A9decine),0
Translation (biology),41427,Traduction_g%C3%A9n%C3%A9tique,0
Ideal gas law,85881,Loi_des_gaz_parfaits,0
Thermoplastic,33724,Thermoplastique,0
Visual impairment,71816,D%C3%A9ficience_visuelle,0
Karl von Scherzer,18797,Karl_von_Scherzer,0
McLeod Ganj,25172,McLeod_Ganj,0
Serenus Sammonicus,18469,Quintus_Serenus_Sammonicus,0
Dynamin,25594,Dynamine_(prot%C3%A9ine),0
Human factors and ergonomics,81773,Ergonomie,0
Germinal center,21726,Centre_germinatif,0
Machine learning,91743,Apprentissage_automatique,0
Fritz Lenz,20789,Fritz_Lenz,0
Gene product,14169,Produit_g%C3%A9nique,0
Thyroid hormones,43728,Hormone_thyro%C3%AFdienne,0
Mark Cuban,69584,Mark_Cuban,0
Hashimoto's thyroiditis,46579,Thyro%C3%AFdite_de_Hashimoto,0
Death poem,36579,Po%C3%A8me_d%27adieu,0
Aliphatic compound,14256,Compos%C3%A9_aliphatique,0
Iron supplement,33871,Fer_(m%C3%A9dicament),0
Magnesium chloride,31593,Chlorure_de_magn%C3%A9sium,0
"Framingham, Massachusetts",70957,Framingham,0
Makerere University,44163,Universit%C3%A9_Makerere,0
Death in the Afternoon (cocktail),16820,Mort_dans_l%27apr%C3%A8s-midi_(cocktail),0
Particulates,89585,Particules_en_suspension,0
Gastrointestinal physiology,27679,Physiologie_gastro-intestinale,0
Antiviral drug,59924,Antiviral,0
Ficlatuzumab,24893,Ficlatuzumab,0
Frederick Sanger,60575,Frederick_Sanger,0
Quinolone antibiotic,45230,Quinolone,0
Diphenhydramine,97415,Diph%C3%A9nhydramine,0
